Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2025-01-21,-0.03191582351493971,0.00992250912121273,0.017244775876984475,0.02612660772915798,0.03575050255096479,0.007024816504179743,0.013282460113727135,-0.02000360786897626,0.015698003717743658,0.013157866085133696,0.014058777639814446,0.022106574725481387,0.011187062135795234,-0.002357748184019348,0.013029348051544432,0.007617446575250764,0.014932759632272807,-0.004624470221941457,0.005908456613725299,0.04155145917648184,-0.01715686910145442,-0.001235395649836435,0.032891044437331596,0.0036616572694931904,-0.0015030168119501974,0.029876809782252822,0.012546152989059145,0.006188855801788629,-0.09185307748862526,0.012399436105669182
2025-01-22,0.005344938665144516,-0.00498521964990617,0.013524024632628695,-0.004328973099821831,-0.001882778034795085,0.01768450301227209,0.00983121455137792,-0.01156478516288062,0.0010119651650399852,-0.018278065517746023,-0.0031666174796820545,-0.019907739288147597,-0.008797364334945712,-0.0044591157171969265,0.004134136458219251,-0.019439669013586625,-0.0007223737284769438,-0.010253115141812597,-0.004458368988519368,0.015181437532687525,-0.005818735254462415,0.04130695875755275,0.011890183867709903,0.018674294272895464,0.031610608461595247,-0.010038374361765134,-0.00021630517883719502,-0.0017939512849846073,0.021987687116648225,0.0016115444585651506
2025-01-23,-0.0007594446717803516,0.016237573234128444,0.011233546561809638,0.021167030226805217,0.022107128619851313,0.006133138789212733,0.00973550273522239,-0.002557398186907589,0.02049447116045333,0.015923577488826446,0.010699726828479417,0.010460919547546466,0.011520089777649734,0.012451854923853034,-0.013266281218218157,0.009430679040442591,0.011832455901070293,-0.004046622243558895,0.010947210957291231,0.0034201365216490753,0.009928857836716931,0.0011429002981395708,0.003376554781113761,0.008558870742166658,-0.02111709620241642,0.019337514400527667,0.014371345399412094,0.005905004655639479,0.010327012628305932,0.006221114857014376
2025-01-24,-0.003934588398438299,-0.008852713250384836,-0.013901260347864097,-0.013669481464460786,0.0030266121848303573,-0.0023307289704432854,0.0,-0.002307530049858064,0.010086479983317576,-0.0024113905104377054,-0.004065655911688948,0.00026539482686849247,-0.01839052783160877,-0.005485742664743998,-0.03430689761649508,0.0012275165084869588,-0.00417385332757747,0.006338357244596082,0.0036212463575218123,-0.0013367468680627326,-0.01117654956922054,-0.0059322308291589465,-0.009691790192771665,-0.00619463028531575,0.0014492699378021445,0.005172041149551276,0.006063211675745528,0.009188358681945452,0.011073263796881339,0.010126943421337131
2025-01-27,0.03178021232063055,0.027339995431512554,-0.015310779747891079,-0.005111859076249559,-0.03103305190151906,0.03959512299083001,-0.050618607347138966,0.010150982621580429,0.010520619091062722,0.01329465957658238,-0.005683738845986386,0.02501806925182004,0.018960774536690872,-0.002980345567110021,-0.025924100343569956,0.041343083458356134,0.0038137307756966887,0.031492301674251655,0.026728834131017454,0.013986594525547291,0.02501308322639373,-0.021393501099034262,0.027320920127832826,0.03375585255276414,0.037831733197752904,0.02067564299442526,0.013143528246819303,0.027819822977862785,-0.04465035704136644,0.02785976345717489
2025-01-28,0.03654399783087747,-0.009365690303781538,0.001959330158356698,0.014957724722600263,-0.011873980304618947,0.037021010168255764,0.005924112008818039,-0.006487271160143471,-0.01058758590978548,-0.011927524473971496,0.007137318979724361,-0.014216140032929592,-0.02219665819954697,0.00682632354318935,-0.02414990913538173,-0.01641702290419611,0.004852366192641178,-0.023641787610783505,-0.0066191279130105585,-0.0007920032165895652,-0.005003126757794574,0.029086914536997632,-0.015744885575395995,-0.020452653222274075,-0.010278478564946347,-0.0019135827043159637,-0.00017927972315268104,-0.005905415311333484,-0.03968252232892988,-0.0011293040100095464
2025-01-29,0.0046168420520831255,0.00492335856950632,-0.0056460099250637,-0.023174683009769992,0.007532837722957986,-0.016530096197986177,0.00201920483559781,-0.0033288642306352756,0.0093633231449326,-0.008932831255172302,-0.0006584822652174749,-0.0129168644948644,0.0015858984049126335,0.013161420912143562,-0.002525214090259187,0.005120362580011362,-0.0020964232873903477,0.00753693657230281,-0.0035721379146321786,0.0009246011043559932,0.00851719085423408,-0.010890062351422536,0.029439426124875157,0.00024066979558967638,0.00438760463453991,-0.00807397011288713,0.004185588699513687,-0.0029703921145928236,0.03305781867105084,0.002158374322108747
2025-01-30,-0.0073947623879278,0.00830723238822384,0.011736772517220606,0.033801652616619604,-0.04641046643941926,-0.029463271026278215,0.015449202989873845,0.004046526883862089,0.002120309732246639,-0.0609013724562234,0.013053410894317663,0.0026123352052618287,0.013616811664767692,0.12964166433505997,0.013164568550979139,0.011379446070785448,0.006189602936804484,0.019417482260086327,0.000723992758167924,0.018872913297099947,0.006817251296116433,-0.06180903438748164,0.022851930910610774,0.007098558693229062,-0.0017233297437282413,0.013882217131372165,0.02134682754093964,-0.02010913525685798,0.01866667005750866,0.011794995383749729
2025-01-31,-0.006692149732309471,0.004929279975043777,-0.0047028964443111,-0.016765969627929644,-0.009440513634334846,-0.005442847433018594,0.0021497815798545705,-0.04561159194864295,-0.00326194785847278,0.012970216327505169,-0.008208076243173545,-0.006079566945512926,-0.0015174080865123507,-0.009950777758120366,-0.028985503102038956,-0.004709963274722395,-0.0034672099788977118,-0.008899327408648072,-0.005580109942332823,-0.014248657450539937,-0.0013137624490715538,0.00016873993271038223,-0.018256089205394344,-0.008482111616936239,-0.015697157458969935,-0.005645474155001828,-0.0036437665091600957,-0.0020269534431154312,-0.10296686747363937,-0.00496706207004638
2025-02-03,-0.03385596048030004,0.012087386426445912,-0.0028981123543962983,-0.003682354064925897,-0.026626136184171312,-0.007199313729173484,0.007260765265229896,0.001005371321932902,0.008314191240974322,-0.042765651283518724,-0.01253909878059023,-0.007815943651375834,-0.005855524373024501,0.019671566280608177,-0.0025733990542378127,-0.0018402528315722977,-0.0018331432951043114,-0.002047944914821964,0.004676043490117632,-0.014191861907238423,0.009815835975528264,-0.0099744575263363,-0.0040312392121872875,0.01668764388790489,-0.0023655462977809627,0.010488644890536802,0.011761256842682144,0.014978417971267755,-0.05058361066115147,0.01405860664261116
2025-02-04,0.021007872466946687,0.0005192851713731184,-0.0022115093672347985,0.0020469700366552157,0.0011063992197106742,0.014444113977603035,0.0049148334394140125,0.02598106300132197,-0.006140324107387629,0.03130007558893255,0.002862275923049884,0.006678696414509577,0.00512564637888846,0.014305971268972595,-0.004643872504465962,0.010667096080936522,0.0042352049208060905,-0.010734011886684325,-0.0009653117416172918,0.010930370765542818,-0.09069046990560425,0.003528628564701375,0.0016973944384652828,-0.0037330291423922635,-0.002207733255011002,-0.004980118327289396,-0.00193745241007659,-0.004252028290884113,0.013319683544291472,0.0123568987304421
2025-02-05,-0.0014175173597156254,0.06501288438266362,0.014881422691154444,0.03183340376983801,-0.008564715091949116,0.011012880349378085,0.020052125835982704,-0.0015011168760658,-0.02436012411199706,-0.015564158802577444,0.01777101899317124,0.00566242557566321,-0.005367888820251632,-0.004386447023516649,0.018662451317622786,0.007818029447329788,0.009293145432861305,0.007180490669213002,-0.0032439417732312847,0.005076576275113709,-0.011791948593936064,0.002231062993585775,-0.028024016301916532,0.005234006595794316,0.00934194918938358,-0.010340026765938926,0.012429416459803555,0.008038179013634794,0.023255766860676763,0.016770769724381296
2025-02-06,0.003226221483410008,-0.03258503036934546,-0.0011855709396703107,0.01627808388407015,0.018392044538362073,-0.04920529445271593,-0.004794591632390821,-0.00712468804089883,0.014022031929850964,0.021607415710366507,0.019784518944159224,0.0008215491373957384,-0.05635261665263136,-0.03744765861915178,-0.01374048157787533,-0.007628221566134519,0.023924851502213684,0.003802300813902093,0.01914623195413423,-0.0008526520324741993,-0.018066246221109084,0.0061215987141365336,-0.0379509416011693,-0.0007691032352573623,0.005277280179978527,-0.018099016750030228,-0.005608940082047265,-0.004734707722757303,-0.006916965969940958,0.003806428700005249
2025-02-07,-0.023968791264069034,-0.014238714886323667,-0.010557516318678628,-0.01791124190439919,-0.004296053184163373,-0.015053992543270889,0.0,0.004739930973003181,-0.010973287248857488,-0.004900683981147291,-0.0035245340070658715,-0.016394655816190484,-0.020493782408459782,-0.004340332062857777,-0.014447822054797221,-0.002540543898426284,-0.0039725377701026465,0.00757573552084545,-0.00020385357286489825,-0.01608465139737525,-0.00874503071611088,-0.014597681302489951,-0.04265397372653745,-0.0053885028846296645,-0.00989333305616058,-0.005678703675863428,0.0015539586269073258,-0.0015021560437252779,0.006965143631415316,-0.016528984161323534
2025-02-10,0.0011873911860060815,0.0042583910173856765,-0.020551203828806375,-0.00517936201969893,-0.0018138481457523614,0.00420476570131445,0.008671916887145859,0.020639520455186577,-0.014252226432940773,-0.0002592328018322654,-0.008187227035542644,0.016250566737346483,0.014597166076819601,-0.005584917157348102,0.035078537325264225,0.007314681476505047,-0.01725890268956365,0.01112156564272393,0.047978351029623445,-0.001200981944446844,-0.010082454738943314,0.006028066048648473,0.032906233685382924,-0.0026194961740931832,-0.011297419907144168,0.012029613467603006,0.00922373256463338,0.001755265285605212,-0.01482209686032887,0.01749883659518825
2025-02-11,0.021831765227118938,0.006343490431906185,-0.0022239306184964613,-0.0006092528855844437,-0.002725547405816431,-0.00855750700382163,-0.0060499881848109505,0.01072098354339679,-0.0023792289452305715,0.0015555986491013751,-0.005057471957987891,0.005724818506243068,-0.007577235628809964,0.02178354193871157,0.06069796802253391,0.01225358628233364,0.014573468789410127,0.04725018184320717,0.005803673480395899,0.0025385346403288267,0.0016203783079680179,-0.0018922013457121079,0.005638483939173433,0.011341156402764119,-0.00028870272366499083,0.0010310810250178104,0.00022811592780080936,0.01351689218590324,-0.06118361023207386,-0.004372328115882729
2025-02-12,0.018270140526221557,-0.005393418616871037,-0.01024002452913697,0.032199054976628005,-0.028131305726153855,0.005302045186291959,0.0016017606080194202,-0.01613319222326748,0.0019263137069684966,-0.009578092985161102,0.002719280489034581,-0.022144241800087894,-0.009326437468717197,0.0043580636842741605,0.07200764322010311,-0.0055723236660617514,0.0016728993762527011,0.016420102870084552,-0.00841360424783466,-0.007996352605451174,-0.010053248238589663,-0.005833184133257507,0.012896101256429482,0.0008853664334114164,-0.006973412966141734,-0.012211442280305018,0.002195452243932028,0.000987802236229518,0.011752202391705158,0.011125247532903337
2025-02-13,0.01967325435120615,0.006473229180568474,0.0035901249678471636,-0.004348980180369111,0.004715353250809962,0.01143761185468728,0.020949937760817994,0.006326689484354997,0.003295733497147957,0.0020910049213258564,-7.702667580278266e-05,0.012993026947053066,0.0012682568677728767,0.013212969423451737,0.07339856103778764,0.012817210632753984,0.0031583966051220713,0.011497671584199676,0.007867326243629291,-0.0010074724564796966,-0.014590809952715222,0.003667149823785687,0.013146932578714576,0.0084916370666277,0.009764807945895848,0.007167122008900018,0.011778470976305577,0.01258336487598144,0.029567024823225374,0.013898212902928808
2025-02-14,0.012710666748373622,-0.01164327614114602,0.011512204739306364,-0.005500454373555286,-0.001074341818252389,-0.010034870740297408,0.016134110333306362,0.0075890133154388195,0.007208695518992281,0.008607118498753064,0.017874968040918926,-0.007104251209837487,-0.012276472519425208,0.008063535425057777,-0.02196430989349596,-0.006995217680019761,0.0009771059617131872,-0.0090648078858111,-0.004741684948088243,0.0042569741241920145,-0.01670214875129039,-0.005139637507443728,-0.002322084056300633,-0.047538379591502866,-0.019381927245126107,-0.014439490882453332,-0.0051176990108539044,-0.0012183232415557965,-0.005128224690755245,-0.009614414533321902
2025-02-18,-0.0005314999164697243,0.005632587272400791,0.005819203450137644,0.0029823395359431792,0.0019245603583788462,0.00741092831347534,-0.0043163534112772295,0.005278790675616429,-0.007428879463926896,0.0271528820861493,0.01762170129939955,-0.01511600751109321,0.026091177140418642,0.006851007862880065,0.16059317571683374,0.0005164407021072126,0.012148004338898177,0.002613716941854083,-0.012056373896110695,0.0024896406145404892,0.003373011293029027,0.002962643632550943,0.06229459938639126,0.015593321500016577,0.00041964572051367277,-0.04351394173396805,0.008253055164872292,0.005123199327345951,0.14020625124678165,-0.0024990813826766267
2025-02-19,0.001636167605379324,0.005020496181654677,-0.009365553323991915,0.0063793732388708335,-0.002824860469945012,-0.01346663631422218,0.003870487656473909,0.0068518957501106925,0.01633808831156669,-0.02014106059466292,-0.006010136127794774,-0.01953827970877653,0.013314796583777433,0.004751559388244786,-0.06097116150083204,0.018710844529986614,-0.0025004266640226147,0.014771783825935803,-0.00948060521211258,0.008121292774458277,0.027734420401863247,0.012523156713649897,-0.01043952253766356,0.006407653507243483,0.016568827894226867,0.02058991199587612,-0.004204860689608458,0.019660094549156737,-0.024412337027110986,0.0021198312440824374
2025-02-20,0.003920475080696484,0.012437570254367092,-0.01955352852283221,-0.028310444192667816,-0.010906491808838292,-0.018796392677910778,-0.002621784023700502,0.00992175539645146,-0.0071845121987065275,0.017214873847474,-0.038748802437097885,-0.001997788088296315,0.0025615448237961136,0.0015889152733099543,0.014385725082087575,0.011336964298260366,-0.04458379932281753,-0.00042810435435769456,0.0036761577741897256,-0.007456692010276433,0.024299095666760806,0.005290627696018069,0.005860964335663521,0.004324619232649818,-0.00458018037245822,-0.016867554273597873,-0.013343525618210061,0.011425941142485296,-0.02594992900473614,-0.06528847237240376
2025-02-21,-0.001138993520771736,0.017051042911856218,-0.027841669305068262,-0.020621466638862107,-0.026091934357995727,-0.027101794067831975,-0.010669509509799613,-0.01177652998459322,-0.017096330506328195,-0.002020758955451174,-0.025939781299867515,-0.023667206043385014,0.0027915486192178207,-0.012313908170367482,-0.046761184600203176,0.016407881363674104,-0.009595140144150416,0.018703542497870984,0.00580766217213724,-0.02750205294578656,0.02075731352400756,-0.019032545922673227,-0.009452313677691837,0.018061057857237772,-0.0050157864281999975,-0.07165319363347333,-0.005592146736537185,0.006354343378284222,-0.03330165307779098,-0.024997461732110815
2025-02-24,0.00631237235794746,0.02214445476658744,0.0004401076781583857,0.015580072597901395,-0.0032937032049128456,-0.004777220884802036,-0.011566113603964423,0.006181501606052686,0.023375604643187886,-0.01164254727593661,0.0008632983487519841,-0.007474637317566812,-0.009578120174215554,0.0014913875132069876,-0.02412546687667183,0.008872473286072768,-0.010974933793188368,-0.010651717960475815,0.009054871082807336,0.003448751653570614,0.019776504264488848,-0.01031329840818318,0.04941175338517567,0.0018210378851644116,0.03420410581526423,-0.010505622983226104,0.003815988801319392,0.013096440001080456,0.06496061587837731,-0.011711289657013846
2025-02-25,-0.0002428685386501872,0.01908176300793052,-0.007410469561127231,-0.009115665367494197,0.01014981749853483,-0.00791380742685266,0.016287124411109355,-0.009310287075721568,-0.006025163555149704,0.004609432072517183,-0.017935337370665883,0.02842424304236779,0.009956567907315694,-0.01573291479313499,-0.05274003553782591,0.01435196510253367,-0.015076139996832438,0.012749719802530146,0.010241504548930136,0.007286208342891065,0.001753049076099522,-0.015099025008702083,0.017937297685556297,0.012372432695907154,0.01720106379498798,0.01919750077214344,0.006374009831639604,0.009002678193644975,0.05175604763506381,0.04291661969326421
2025-02-26,-0.027040126527384523,-0.029306465978842344,0.00940893661616049,-0.029337582661044803,0.0006425612164058236,0.004740314920470556,-0.0029562167309103993,-0.008183089082473893,0.011761540451598274,-0.009686440607460711,0.004651083917915022,-0.007144899145006267,-0.0031603504280492967,-0.007410323094306115,0.023053531619053658,-0.018122671883937236,0.005400252670676231,-0.009651681763377495,-0.020758209044865583,0.0060734231638091,-0.022421592977855065,0.0045991885345939565,-0.006730339043867217,-0.00781924067680606,-0.014494449024784029,-0.014435208750479989,-0.00414664281934618,-0.01212528094341303,-0.029876990260873537,-0.015252354308862848
2025-02-27,-0.012730893454915293,-0.0018277875503264207,-0.006416730632673562,0.004565467958702163,-0.007531058590106943,-0.04044510129003187,-0.00421351512994117,0.009862052245173336,-0.0046499531784549575,-0.010810810270204696,-0.015814961711155817,-0.0005378085802568711,0.004448027166095825,-0.010201674566473251,-0.018282325544506706,0.003985736382059457,0.0010046133668275559,0.0009887191787856242,0.018667651762054982,0.02095917893365873,0.01342588937476985,-0.01801218824992734,-0.01416782162303154,0.0039112564179624165,0.023869757909404266,0.010720685176096367,0.014573725238575586,0.0020842977249648786,0.01721010697824399,0.0061331612493837895
2025-02-28,0.019131872009047424,0.007324537900492034,0.022977488143766767,0.004602215056842329,0.011617703997742312,0.01000350016267415,0.0047014799172147015,0.012446524357135669,0.022370007616371756,0.01007158952360565,0.028578476078254145,0.016219585522913915,0.008288339514344933,-0.003119682032758142,0.02771760006145807,0.007878877289342556,0.02161739613836633,0.00479751385583338,-0.005226706151173599,0.030560661135778266,0.018436704414554805,0.011362167143780022,-0.0073731527470055624,0.010873976934772989,0.014521751538691063,0.013658885709434188,0.019592965120708072,-0.003928907563762851,-0.04897589131611135,0.018803519569968064
2025-03-03,-0.01575420780800274,0.008829452841197849,-0.018175184902656683,-0.026169656968660693,-0.034627145056317254,-0.016081972465267547,-0.009826894841155731,-0.03486318843479563,-0.00887523821744629,-0.05379163485249905,-0.027366611809664154,-0.01742309431348721,-0.004086594577865421,-0.008912994482840553,-0.04171933376383308,0.01369527601698839,-0.015227587730401893,0.015587683200392277,-0.007404713699601384,-0.010959238020591067,0.00975614598407648,-0.021411119194672312,-0.007845060442414176,0.010066768808155047,0.009091256101458445,-0.016654041853465862,-0.0024537072367073476,0.01786542602107488,-0.0393258487165401,-0.010343799957133526
2025-03-04,-0.00882244302938795,0.004536983292514618,-0.04067818528589684,-0.06562391992428573,-0.01593180737245048,-0.01951819606432048,-0.003465646848958781,-0.007119971023350602,-0.03351359826770328,-0.012201952985286146,-0.03985063398873401,-0.02055483725144891,-0.018960495195986082,0.012070864411563242,-0.062005270958838565,-0.011119085508875304,-0.03978973848795131,-0.029452411174525683,0.004863716938413809,-0.049276480568515746,-0.006333942541555726,0.0003088756987408292,-0.013901338048424083,-0.013725211239661195,-0.019705537077237767,0.016186711517762076,-0.02650488127732875,-0.022794616441703774,0.05653020572780876,-0.02684700143444063
2025-03-05,-0.0008052693108767661,0.014029933209134704,0.002504641926288631,0.026809376521437667,0.03592952388209891,0.016113333502113525,0.0110654566158086,-0.007828963430304259,0.002751999050402576,0.060640087371777396,0.020528603047577754,0.01223541543742157,0.007788438063401459,-0.007345671500692097,-0.024378830737160295,-0.0018135839383301988,0.0051148516464800675,-0.0015671417074092364,0.005494401850157482,0.011997806065248362,0.006806471373063339,0.03193434067547818,0.006337271930981769,0.008257310769001158,0.009112198755655943,0.002886637269055914,0.0012775222877603465,-0.000699699524305597,-0.008302596985333421,0.01063503865833293
2025-03-06,-0.0017392197020257294,0.003948573683797418,-0.030051292947311348,-0.02899001520080602,0.0074449494450781195,-0.02027613558419239,-0.008599125419657905,0.014190036630807423,-0.0354953557778479,-0.008999474949009434,-0.04282803733181684,-0.011958029211730947,0.007823678217011798,-0.010582890067535988,-0.002883203627207065,0.004299943888462998,-0.019838609378933114,0.005422319531470876,0.009497423302068375,-0.0045389754500030355,0.008691921151651627,-0.010298674575779265,-0.0012851622832373844,0.00028639631569649104,-0.007789754646776559,0.024664884500803952,-0.024157846179565734,0.03244630305129337,-0.013953452886537043,-0.013961319727996635
2025-03-07,0.015892599600832114,0.022150833380863988,-0.008815871879653714,-0.026825728690762496,0.027242510816118948,-0.01104686704106106,0.008358250100470421,0.022164102368668948,0.0007588146715651334,0.0002671510843308411,-0.01409269512364919,-0.012915005651808364,0.01543126881753043,0.05167077619842719,-0.005301234233810237,0.005186037513451369,-0.017279128537190047,0.01376662361688008,0.03518385668566726,-0.004355515033447999,0.006914886649791674,-0.009020174249067203,0.011324118694962193,0.007385713821061124,0.006562114717978185,0.011810024130303631,0.003370535941905173,0.04137462172506767,0.07452829560591878,-0.030853721929089972
2025-03-10,-0.04847957184759566,0.00769562307679883,-0.043519595540609246,-0.039110124956206915,-0.014530412672823845,-0.035314209377260264,-0.02940249443824572,0.007867538794549711,-0.023030994749087985,-0.0013350930852323861,-0.05004736830797918,-0.005705869230566707,-0.003263084720775633,-0.01774113788822207,-0.03439918146648502,0.006059118675644459,-0.041522137673240755,0.0002799689430301733,-0.01257433607480829,0.009022501967841379,0.006127869550063281,-0.03343417146299554,-0.02786607601552793,0.0017619247118600967,-0.0001560064628530755,-0.022711554298532888,-0.011120109627141495,0.009335646796482244,-0.009657647676547199,-0.042520687981790095
2025-03-11,-0.029189377151217277,-0.025873567577383683,-0.02269256641288797,0.039892027712392863,-0.015758548242277515,0.015207051509359193,-0.022397769510977827,-0.022148920041508702,-0.050252233344598274,-0.01951880553877705,-0.0004325705909169475,-0.017322813991014874,-0.024459876565235406,-0.03094589134214354,-0.007526322941967978,-0.010971952125070739,-0.013263338111985434,-0.005738187208290446,-0.03306537504925133,-0.0005419444093002213,-0.0052504719566212055,0.0007628591701605014,-0.02918852503135394,-0.01781465524976089,-0.007988729628584879,0.012119460475249921,-0.027351517035837825,-0.0658205901192579,-0.006205646851179525,-0.004327018924016546
2025-03-12,-0.017478720677234882,-0.02003830272165219,0.020987470340533942,0.03076726968894894,-0.004826703989591508,0.027179215836662607,-0.0034612764162534893,-0.00915111400151336,0.008784480050536336,-0.025088579625957785,0.008053797030394882,-0.009316644799976515,-0.010738723206775824,0.0027315409967154647,0.04550048469603496,-0.01814780233787172,-0.005411528639085006,-0.015484231828019612,-0.023992748842210365,0.01830020557066825,-0.014567790375108913,0.0074122137367840235,-0.007954649487070586,-0.027437562908475543,-0.010095820592699867,-0.01014324563140101,0.0021074897891903976,-0.019341463852158847,-0.000892081074737372,-0.02561765138727634
